+---------------------------------------------------------------------------------------+--------+---------------+----------------+----------------+-----------------+
|                                          name                                         |  coef  | linreg_scores | linreg_pvalues | classif_scores | classif_pvalues |
|                        unempl_rate_/_sp500_peratio_ewma_trim_t                        |  0.0   |     2.0329    |     0.1619     |     8.4854     |      0.006      |
|                  tsy_3mo_yield_*_med_house_price_1yr_diff_ewma_trim_t                 |  0.0   |     17.049    |     0.0002     |     8.4478     |      0.0061     |
|                      unempl_rate_/_capacity_util_chem_ewma_trim_t                     |  0.0   |     2.8057    |     0.1019     |     8.4341     |      0.0061     |
|                       unempl_rate_/_gdp_nom_1yr_diff_ewma_trim_t                      |  0.0   |     3.0248    |     0.0899     |     8.3915     |      0.0062     |
|         med_house_price_1yr_diff_*_real_med_family_income_1yr_diff_ewma_trim_t        |  0.0   |     7.8934    |     0.0077     |      8.4       |      0.0062     |
|                  tsy_10yr_yield_*_capacity_util_mfg_ewma_trim_pow2_t                  |  0.0   |     15.071    |     0.0004     |     8.3466     |      0.0063     |
|                        tsy_5yr_yield_/_unempl_rate_ewma_trim_t                        |  0.0   |    16.0496    |     0.0003     |     8.3408     |      0.0064     |
|                  tsy_5yr_yield_/_industrial_prod_1yr_diff_ewma_trim_t                 |  0.0   |     14.118    |     0.0006     |     8.3322     |      0.0064     |
|                sp500_peratio_*_foreign_dir_invest_1yr_diff_ewma_trim_t                |  0.0   |     9.468     |     0.0038     |     8.3458     |      0.0064     |
|                     tsy_10yr_yield_*_capacity_util_mfg_ewma_trim_t                    |  0.0   |    11.8354    |     0.0014     |     8.2974     |      0.0065     |
|                      tsy_5yr_yield_/_gdp_nom_1yr_diff_ewma_trim_t                     |  0.0   |    14.0507    |     0.0006     |     8.2782     |      0.0065     |
|                             capacity_util_chem_ewma_trim_t                            |  0.0   |     7.6745    |     0.0085     |     7.9508     |      0.0076     |
|              sp500_peratio_/_med_family_income_vs_house_price_ewma_trim_t             |  0.0   |     8.9458    |     0.0048     |     7.8968     |      0.0078     |
|              tsy_3mo_yield_/_combanks_business_loans_1yr_diff_ewma_trim_t             |  0.0   |    16.1922    |     0.0003     |     7.748      |      0.0083     |
|               gdp_nom_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_t               |  0.0   |     6.0179    |     0.0187     |     7.7218     |      0.0084     |
|                   unempl_rate_/_cpi_urb_nonvol_1yr_diff_ewma_trim_t                   |  0.0   |     3.2336    |     0.0799     |     7.6913     |      0.0086     |
|                 unempl_rate_*_foreign_dir_invest_1yr_diff_ewma_trim_t                 |  0.0   |     3.4821    |     0.0696     |     7.6792     |      0.0086     |
|                 unempl_rate_/_foreign_dir_invest_1yr_diff_ewma_trim_t                 |  0.0   |     3.0338    |     0.0894     |     7.6829     |      0.0086     |
|                        tsy_10yr_yield_/_unempl_rate_ewma_trim_t                       |  0.0   |    14.0499    |     0.0006     |     7.6659     |      0.0087     |
|                 tsy_5yr_yield_/_real_estate_loans_1yr_diff_ewma_trim_t                |  0.0   |    13.2763    |     0.0008     |     7.665      |      0.0087     |
|                    tsy_10yr_yield_/_capacity_util_chem_ewma_trim_t                    |  0.0   |    10.6474    |     0.0023     |     7.638      |      0.0088     |
|               unempl_rate_*_real_med_family_income_1yr_diff_ewma_trim_t               |  0.0   |     3.3676    |     0.0741     |     7.6278     |      0.0088     |
|        med_family_income_vs_house_price_*_med_house_price_1yr_diff_ewma_trim_t        |  0.0   |     7.939     |     0.0076     |     7.6386     |      0.0088     |
|            equity_alloc_*_med_family_income_vs_house_price_ewma_trim_pow2_t           |  0.0   |    10.3706    |     0.0026     |     7.6237     |      0.0088     |
|                     sp500_peratio_/_capacity_util_chem_ewma_trim_t                    |  0.0   |     8.3635    |     0.0062     |     7.5933     |      0.0089     |
|                         equity_alloc_/_unempl_rate_ewma_trim_t                        |  0.0   |    12.2123    |     0.0012     |     7.5734     |      0.009      |
|                              unempl_rate_ewma_trim_pow2_t                             |  0.0   |      1.28     |     0.2648     |     7.5505     |      0.0091     |
|              tsy_10yr_yield_*_real_med_family_income_1yr_diff_ewma_trim_t             |  0.0   |    11.2156    |     0.0018     |     7.5374     |      0.0092     |
|                 tsy_3mo_yield_*_real_estate_loans_1yr_diff_ewma_trim_t                |  0.0   |    15.8785    |     0.0003     |     7.5325     |      0.0092     |
|                     unempl_rate_*_unempl_rate_1yr_diff_ewma_trim_t                    |  0.0   |     2.2641    |     0.1405     |     7.5031     |      0.0093     |
|              capacity_util_chem_/_med_family_income_1yr_diff_ewma_trim_t              |  0.0   |     7.549     |     0.009      |     7.5154     |      0.0093     |
|             capacity_util_chem_*_combanks_assets_tot_1yr_diff_ewma_trim_t             |  0.0   |     8.0181    |     0.0073     |     7.519      |      0.0093     |
|                            tsy_10yr_yield_ewma_trim_pow2_t                            |  0.0   |    13.9012    |     0.0006     |     7.5027     |      0.0093     |
|                tsy_3mo_yield_/_foreign_dir_invest_1yr_diff_ewma_trim_t                |  0.0   |    15.8533    |     0.0003     |     7.4881     |      0.0094     |
|              equity_alloc_*_med_family_income_vs_house_price_ewma_trim_t              |  0.0   |     8.6472    |     0.0055     |     7.473      |      0.0095     |
|                tsy_10yr_yield_*_med_family_income_1yr_diff_ewma_trim_t                |  0.0   |     11.156    |     0.0019     |     7.4459     |      0.0096     |
|               tsy_10yr_yield_*_combanks_assets_tot_1yr_diff_ewma_trim_t               |  0.0   |    11.3528    |     0.0017     |     7.4197     |      0.0097     |
|                   equity_alloc_*_capacity_util_mfg_ewma_trim_pow2_t                   |  0.0   |    11.1224    |     0.0019     |     7.4123     |      0.0097     |
|                     equity_alloc_*_tsy_10yr_yield_ewma_trim_pow2_t                    |  0.0   |    15.1511    |     0.0004     |     7.4023     |      0.0098     |
|                      tsy_3mo_yield_*_gdp_nom_1yr_diff_ewma_trim_t                     |  0.0   |    15.6685    |     0.0003     |     7.3597     |       0.01      |
|                 unempl_rate_/_combanks_assets_tot_1yr_diff_ewma_trim_t                |  0.0   |     3.002     |     0.0911     |     7.3022     |      0.0102     |
|                      unempl_rate_*_capacity_util_mfg_ewma_trim_t                      |  0.0   |     3.7399    |     0.0604     |     7.298      |      0.0103     |
|            cpi_urb_nonvol_1yr_diff_*_tax_receipts_corp_1yr_diff_ewma_trim_t           |  0.0   |     7.729     |     0.0083     |     7.2766     |      0.0104     |
|              tsy_3mo_yield_*_med_family_income_vs_house_price_ewma_trim_t             |  0.0   |    15.5242    |     0.0003     |     7.2532     |      0.0105     |
|                tsy_10yr_yield_*_foreign_dir_invest_1yr_diff_ewma_trim_t               |  0.0   |    11.2978    |     0.0017     |     7.234      |      0.0106     |
|                tsy_3mo_yield_/_combanks_assets_tot_1yr_diff_ewma_trim_t               |  0.0   |    15.5172    |     0.0003     |     7.2331     |      0.0106     |
|    combanks_business_loans_1yr_diff_/_mortage_debt_individuals_1yr_diff_ewma_trim_t   |  0.0   |     5.2087    |     0.028      |     7.2368     |      0.0106     |
|                     tsy_3mo_yield_/_capacity_util_mfg_ewma_trim_t                     |  0.0   |    15.4074    |     0.0003     |     7.201      |      0.0107     |
|            cpi_urb_nonvol_1yr_diff_/_empl_construction_1yr_diff_ewma_trim_t           |  0.0   |     5.9283    |     0.0196     |     7.2141     |      0.0107     |
|                               tsy_10yr_yield_ewma_trim_t                              |  0.0   |      11.0     |     0.002      |     7.1826     |      0.0108     |
|                  tsy_10yr_yield_/_cpi_urb_nonvol_1yr_diff_ewma_trim_t                 |  0.0   |    10.9762    |     0.002      |     7.1952     |      0.0108     |
|                  tsy_10yr_yield_*_cpi_urb_nonvol_1yr_diff_ewma_trim_t                 |  0.0   |    11.0283    |     0.002      |     7.1766     |      0.0109     |
|                  tsy_3mo_yield_*_industrial_prod_1yr_diff_ewma_trim_t                 |  0.0   |    15.4007    |     0.0003     |     7.154      |      0.011      |
|               unempl_rate_*_med_family_income_vs_house_price_ewma_trim_t              |  0.0   |     3.3755    |     0.0738     |     7.1523     |      0.011      |
|            capacity_util_chem_/_real_med_family_income_1yr_diff_ewma_trim_t           |  0.0   |     7.4936    |     0.0093     |     7.1326     |      0.0111     |
|          empl_construction_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_t         |  0.0   |     8.2198    |     0.0066     |      7.12      |      0.0111     |
|              equity_alloc_/_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t              |  0.0   |     9.2629    |     0.0042     |     7.1225     |      0.0111     |
|                      equity_alloc_*_capacity_util_mfg_ewma_trim_t                     |  0.0   |     9.0869    |     0.0045     |     7.1087     |      0.0112     |
|             tsy_10yr_yield_*_combanks_business_loans_1yr_diff_ewma_trim_t             |  0.0   |    11.5093    |     0.0016     |     7.1045     |      0.0112     |
|            equity_alloc_*_real_med_family_income_1yr_diff_ewma_trim_pow2_t            |  0.0   |    10.1733    |     0.0028     |     7.1168     |      0.0112     |
|                 tsy_3mo_yield_/_med_family_income_1yr_diff_ewma_trim_t                |  0.0   |    15.3288    |     0.0004     |     7.0887     |      0.0113     |
|                       med_house_price_1yr_diff_ewma_trim_pow2_t                       |  0.0   |     8.5414    |     0.0058     |     7.0902     |      0.0113     |
|              tsy_3mo_yield_/_real_med_family_income_1yr_diff_ewma_trim_t              |  0.0   |    15.3184    |     0.0004     |     7.0796     |      0.0114     |
|                 equity_alloc_/_foreign_dir_invest_1yr_diff_ewma_trim_t                |  0.0   |     8.081     |     0.0071     |     7.0576     |      0.0115     |
|        housing_starts_1yr_diff_*_mortage_debt_individuals_1yr_diff_ewma_trim_t        | 0.0849 |     10.483    |     0.0025     |     7.0528     |      0.0115     |
|                       tsy_3mo_yield_*_sp500_peratio_ewma_trim_t                       |  0.0   |     15.213    |     0.0004     |     7.0324     |      0.0116     |
|       mortage_debt_individuals_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_t      | 0.1051 |     7.8558    |     0.0079     |     7.0304     |      0.0116     |
|                               tsy_3mo_yield_ewma_trim_t                               |  0.0   |    15.2412    |     0.0004     |     7.0235     |      0.0117     |
|                equity_alloc_/_cpi_urb_nonvol_1yr_diff_ewma_trim_pow2_t                |  0.0   |     9.7982    |     0.0033     |     7.0084     |      0.0117     |
|                          med_house_price_1yr_diff_ewma_trim_t                         |  0.0   |     7.7088    |     0.0084     |     6.9994     |      0.0118     |
|              tsy_3mo_yield_*_real_med_family_income_1yr_diff_ewma_trim_t              |  0.0   |    15.2064    |     0.0004     |     7.0022     |      0.0118     |
|                       unempl_rate_*_gdp_nom_1yr_diff_ewma_trim_t                      |  0.0   |     3.5004    |     0.0689     |     7.0018     |      0.0118     |
|                 tsy_3mo_yield_*_med_family_income_1yr_diff_ewma_trim_t                |  0.0   |    15.1799    |     0.0004     |     6.9807     |      0.0119     |
|                      tax_receipts_corp_1yr_diff_ewma_trim_pow2_t                      |  0.0   |     8.4533    |     0.006      |     6.9826     |      0.0119     |
|               equity_alloc_*_med_family_income_1yr_diff_ewma_trim_pow2_t              |  0.0   |    10.0617    |     0.0029     |     6.9751     |      0.0119     |
|                tsy_10yr_yield_/_med_family_income_1yr_diff_ewma_trim_t                |  0.0   |    10.8605    |     0.0021     |     6.9582     |      0.012      |
|               equity_alloc_*_real_med_family_income_1yr_diff_ewma_trim_t              |  0.0   |     8.565     |     0.0057     |     6.927      |      0.0122     |
|                     tsy_3mo_yield_*_capacity_util_mfg_ewma_trim_t                     |  0.0   |    15.0885    |     0.0004     |     6.9213     |      0.0122     |
|                  tsy_3mo_yield_/_industrial_prod_1yr_diff_ewma_trim_t                 |  0.0   |    15.1241    |     0.0004     |     6.9266     |      0.0122     |
|                             equity_alloc_ewma_trim_pow2_t                             |  0.0   |     9.8435    |     0.0032     |     6.9255     |      0.0122     |
|                    real_med_family_income_1yr_diff_ewma_trim_pow2_t                   |  0.0   |     7.2342    |     0.0105     |     6.9217     |      0.0122     |
|                      real_med_family_income_1yr_diff_ewma_trim_t                      |  0.0   |     7.0583    |     0.0114     |     6.9019     |      0.0123     |
|              equity_alloc_*_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t             |  0.0   |    10.4548    |     0.0025     |     6.9066     |      0.0123     |
|                tsy_3mo_yield_*_combanks_assets_tot_1yr_diff_ewma_trim_t               |  0.0   |    15.0359    |     0.0004     |     6.871      |      0.0125     |
|                       tsy_3mo_yield_/_sp500_peratio_ewma_trim_t                       |  0.0   |    15.0593    |     0.0004     |     6.8672     |      0.0126     |
|                      equity_alloc_/_unempl_rate_ewma_trim_pow2_t                      |  0.0   |    14.4986    |     0.0005     |     6.858      |      0.0126     |
|               equity_alloc_/_med_family_income_1yr_diff_ewma_trim_pow2_t              |  0.0   |     9.6203    |     0.0036     |     6.8488     |      0.0127     |
